Link;Author;Title;Rating;Text;Date
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;jessicafawn2;Completely detached from the original story. L'engle would be so diappointed.;1/10;The original story by Madeline L'engle was one of my favorites as a young teen. A Wrinkle In Time was enchanting and open, allowing a wonderful fantasy and encouraging understanding in other cultures and ways of life.This movie could not have been further from the concept of L'engle's A Wrinkle In Time and for Disney to use the title of her book feels like a gross marketing ploy. I waited for a long time to surrender and watch this movie, doing my best to ignore other's opinions. Pressing play was a mistake.;14 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;migdaliablanco;No plot to this movie.;1/10;I watched this movie and waited for a plot. Once all the witches showed up it got really confusing and this movie seems to have no meaning whatsoever. Towards the end it got really boring. I would not recommend watching this movie.;13 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ed-graves;3-stars only because the actors tried;3/10;"I wonder if the person who wrote the screenplay and the director of this tragedy had even bothered to read the original novel.
So bad for so many reasons.";12 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;joelwatchesmovies;Terribly cheesy;5/10;"The dialogue (nay, the whole movie) is like 99% painfully cheesy exposition (with poor performances to boot), though somehow the opening act set-up still manages to confound and frustrate the viewer completely in its vague, contrived nature (so how does Charles Wallace know all these mysterious people again?). After all the fluffy mysticism of the Mrs. it eventually crafts a nice message about self-acceptance and the power of love over evil, but it's still so damn cheesy. Pine is good though.
4.5/10";12 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;writemoviesright;Completely ruined by pacing and loud, continuous music!;2/10;Why in the world did they not understand that constant, TV music that adds nothing just ruins a film? Smacks of Oprah Winfrey. Brilliant woman, but she ruins every film she touches with sappy, over the top television sensibilities instead of film sensibilities. I've seen other things by this Director, and she seemed to have a better handle on music, so it must be Winfrey. It was distracting and so over the top and absurd that it was alarming.Additionally it was so, so slow and did nothing but wear you out with music for a long, long time.This could have been a Wizard of Oz for the present, but instead it turned into just a massive distraction. Why can't they just hire people who know what they are doing and leave them alone!;10 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;GodChaser7;Worst I've Ever Seen From Disney;1/10;I can't believe they actually released this with Disney's name on it!! Not only were they so far off Madeline L'Engle's book that it bore very little resemblance to her phenomenal story, but the acting was atrocious, the dialogue sounded completely scripted, and the characters were all wrong and entirely unbelievable. I felt like I was watching a low-budget made-for-TV movie. The only thing this movie has going for it is the special effects, but what are effects without a believable story?? Don't waste your time!! This movie is a disgrace to Walt Disney's name, and he'd probably roll over in his grave if he knew such a piece of garbage was created under his umbrella.;9 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;sadbear-91562;Garbage;1/10;The acting is awful, especially from meg and he love interest. The only character I somewhat enjoy is Charles and that's only when he is evil and hurting the others. The should have done a different cast and a different scrip for this steaming garbage heap I want to give it a negative number so bad.;8 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;l-64749;One of the worst Disney Movies;1/10;The plot is written poorly. The movie is confusing, and boring. There are many scenes that things just happen and no explaination for that. A lot of great actors and actresses. I feel for them being suckered into this. I am sure the book is better. Its like moments of excellence mixed with awful ones.;7 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;friendful;Difficult to rate;5/10;"I think there were some misfires when it came to the overall message but when I watch it with a kid's eye rather than an adult one it's SO FUN. It's inspiring, good pacing, and the female lead is great. Kid me would give it 10 out of 10 and beg her parents to buy it when it came out on home video. She would dress up as one of the missuses for Halloween and invite friends over to watch the movie.
When I watch it with an adult's eye (and an adult who has read all the books and loves a wrinkle in time with a passion) I see a lot of flaws. CGI aside, and understanding that adaptations *have* to be different than the book, there is one MAJOR mistake (no spoilers but it has to do with the IT) and a number of more minor missteps. There are mild pacing issues and some characterization is just too too different from the source material (poor Calvin). Adult me would likely rate it a 2 or 3 out of 10. 
Therefore I decided to let my rating reflect my ambivalence. 5 out of 10 may not split the difference entirely between my two rating extremes, but I think it conveys how much I keep waffling over it.";8 May 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;adammcntsh;Wrinkle in Time Review;5/10;Wonderful scenery and graphics but the plot line was a bit all over the place. The beginning felt rushed and the acting was a bit unbelievable and almost annoying at some points. The director definitely messed up here However I did like the message the film brought and this really got down to the Disney basics. Overall I would give this movie a 5/10;31 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;noahbmayfield;Everything Breathtaking!;10/10;I knew the moment I saw the teaser that this is was going to be a REALLY good movie. I was definitely right! I read this book when I was about seven and I remember wanting there to be a movie about the book SO bad. When I saw the original Wrinkle In Time movie, I was disappointed. It wasn't very good. Fast forward to 2018, and we're getting bright colors, amazing actors, and a modern storyline that makes for a great adaptation of the book. Storm Reid should be proud that this got to be her breakthrough!;17 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;brittleabrown;Not a girls' movie.;10/10;"I went to see this movie with my sons, and had a wonderful time. My older son commented with pleasant surprise that he had not originally wanted to see it since it looked like a girls' movie. He said he enjoyed the ""technology"" (science) and was impressed by Meg's bravery. I loved the beautiful costumes, scenery, and uplifting message.";15 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;harrisonhartin;Speechless;7/10;This movie is inspiring for all ages.If you love the book, see it for yourself don't let the critics tell you otherwise.Oprah is amazing along with Reece Witherspoon and Mindy Kaling.And great visuals.;12 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;solearybrown-1;Why all the bad reviews?!;9/10;I loved this movie. I recently re-read the book and of course they changed a few things but that always happens. The book is very dark and I was happy that Disney left it creepy, dark and sad. The little guy who played Charles Wallace was great.;11 March 2018
